134+009;['[0.0, 0.26666666666666666)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
134+009;['[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+010;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.8)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+010;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
134+010;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.8)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
134+011;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+011;['[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.0, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+011;['[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+013;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8, 0.9333333333333333)']
134+013;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+013;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.26666666666666666, 0.7333333333333333)'];['[0.8, 0.9333333333333333)']
134+014;['[0.0, 0.06666666666666667)', '[0.0, 0.8666666666666667)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+014;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.8)', '[0.0, infinity)'];['[0.2, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
134+014;['[0.0, 0.06666666666666667)', '[0.0, 0.8)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+016;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.0, 0.8)'];['[0.8, 0.8666666666666667)']
134+016;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+016;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
134+019;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.7333333333333333)'];['[0.8, 0.8666666666666667)']
134+019;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.26666666666666666, 0.6)'];['[0.7333333333333333, 0.8666666666666667)']
134+019;['[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)']
134+020;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)', '[0.0, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+020;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.0, 0.7333333333333333)', '[0.0, 0.8)'];['[0.8, 0.8666666666666667)']
134+020;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.0, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+027;['[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.0, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+027;['[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.0, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+027;['[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.0, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+032;['[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.26666666666666666, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+032;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.2, 0.8)'];['[0.8, 0.8666666666666667)']
134+032;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+039;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+039;['[0.0, 0.13333333333333333)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+039;['[0.0, 0.06666666666666667)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)']
134+081;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
134+081;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+081;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)'];[]
134+083;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+083;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+083;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+086;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)']
134+086;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)', '[0.8, 0.9333333333333333)']
134+086;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+090;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
134+090;['[0.0, 0.06666666666666667)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
134+090;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8666666666666667)']
134+091;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+091;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)']
134+091;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
134+094;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+094;['[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+094;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
134+097;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+097;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.26666666666666666, 0.8)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
134+097;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.0, 0.6666666666666666)', '[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+100;['[0.0, infinity)'];['[0.0, 0.13333333333333333)', '[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+100;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
134+100;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+102;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.6666666666666666)', '[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)']
134+102;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.3333333333333333, 0.7333333333333333)', '[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+102;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.7333333333333333)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+107;['[0.0, 0.4)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+107;['[0.0, 0.06666666666666667)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+107;['[0.0, 0.06666666666666667)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+112;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.2, 0.8)'];['[0.8, 0.9333333333333333)']
134+112;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8666666666666667, 0.9333333333333333)']
134+112;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8, 0.9333333333333333)']
134+113;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+113;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.9333333333333333)', '[0.8, 0.9333333333333333)']
134+113;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+118;['[0.0, 0.13333333333333333)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
134+118;['[0.0, 0.06666666666666667)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.0, 0.7333333333333333)'];['[0.8, 0.8666666666666667)']
134+118;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
134+122;['[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+122;['[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+122;['[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+124;['[0.0, 0.3333333333333333)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.7333333333333333, 0.8)', '[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+124;['[0.0, 0.26666666666666666)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+124;['[0.0, 0.3333333333333333)', '[0.0, 0.7333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+139;['[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+139;['[0.0, 0.4)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+139;['[0.0, 0.4)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+144;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.6, 0.7333333333333333)', '[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+144;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.5333333333333333, 0.7333333333333333)', '[0.26666666666666666, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
134+144;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.5333333333333333, 0.6666666666666666)', '[0.2, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
135+006;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.26666666666666666, 0.6666666666666666)', '[0.2, 0.8)'];['[0.8, 0.8666666666666667)']
135+006;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
135+006;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.7333333333333333)', '[0.0, 0.7333333333333333)'];['[0.8666666666666667, 0.9333333333333333)']
135+064;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.3333333333333333, 0.6)', '[0.26666666666666666, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
135+064;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)']
135+064;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.26666666666666666, 0.8666666666666667)'];[]
135+066;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.4, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
135+066;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)', '[0.8, infinity)']
135+066;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
136+001;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+001;['[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+001;['[0.0, 0.06666666666666667)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+002;['[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)']
136+002;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
136+002;['[0.0, 0.2)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+007;['[0.0, 0.06666666666666667)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6666666666666666)', '[0.0, 0.6666666666666666)'];['[0.8, 0.8666666666666667)', '[0.6666666666666666, 0.8666666666666667)', '[0.6666666666666666, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+007;['[0.0, 0.06666666666666667)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6)', '[0.0, 0.6666666666666666)'];['[0.7333333333333333, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
136+007;['[0.0, 0.06666666666666667)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.0, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+009;['[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+009;['[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.0, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+009;['[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.13333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+010;['[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.6666666666666666)', '[0.06666666666666667, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
136+010;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.4, 0.7333333333333333)', '[0.06666666666666667, 0.7333333333333333)'];['[0.7333333333333333, 0.8)']
136+010;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6666666666666666)', '[0.06666666666666667, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)']
136+011;['[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.2, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
136+011;['[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
